"station","date","air_min","air_max","degree_days","accumulated_dd","x","x1","yr","julian"
"LOST_HILLS.A",2013-03-18,42,73,6.25,203.54,NA,NA,2013,77
"LOST_HILLS.A",2013-03-19,48,78,9.47,213.01,NA,NA,2013,78
"LOST_HILLS.A",2013-03-20,53,70,6.79,219.8,NA,NA,2013,79
"LOST_HILLS.A",2013-03-21,50,68,5.15,224.96,NA,NA,2013,80
"LOST_HILLS.A",2013-03-22,40,69,4.37,229.33,NA,NA,2013,81
"LOST_HILLS.A",2013-03-23,37,69,4.13,233.46,NA,NA,2013,82
"LOST_HILLS.A",2013-03-24,42,75,7.12,240.58,NA,NA,2013,83
"LOST_HILLS.A",2013-03-25,45,77,8.46,249.03,NA,NA,2013,84
"LOST_HILLS.A",2013-03-26,47,76,8.34,257.37,NA,NA,2013,85
"LOST_HILLS.A",2013-03-27,48,77,9,266.37,NA,NA,2013,86
"LOST_HILLS.A",2013-03-28,52,72,7.5,273.87,NA,NA,2013,87
"LOST_HILLS.A",2013-03-29,49,80,10.64,284.51,NA,NA,2013,88
"LOST_HILLS.A",2013-03-30,51,83,12.61,297.12,NA,NA,2013,89
"LOST_HILLS.A",2013-03-31,55,70,7.5,304.62,NA,NA,2013,90
"LOST_HILLS.A",2013-04-01,50,72,7.04,311.66,NA,NA,2013,91
"LOST_HILLS.A",2013-04-02,47,73,6.95,318.61,NA,NA,2013,92
"LOST_HILLS.A",2013-04-03,49,78,9.68,328.29,NA,NA,2013,93
"LOST_HILLS.A",2013-04-04,54,76,10.09,338.38,NA,NA,2013,94
"LOST_HILLS.A",2013-04-05,56,71,8.5,346.88,NA,NA,2013,95
"LOST_HILLS.A",2013-04-06,53,74,8.76,355.65,NA,NA,2013,96
"LOST_HILLS.A",2013-04-07,49,75,8.25,363.9,NA,NA,2013,97
"LOST_HILLS.A",2013-04-08,49,66,4.07,367.97,NA,NA,2013,98
"LOST_HILLS.A",2013-04-09,40,71,5.19,373.16,NA,NA,2013,99
"LOST_HILLS.A",2013-04-10,41,80,9.21,382.37,NA,NA,2013,100
"LOST_HILLS.A",2013-04-11,49,78,9.68,392.05,NA,NA,2013,101
"LOST_HILLS.A",2013-04-12,49,82,11.61,403.66,NA,NA,2013,102
"LOST_HILLS.A",2013-04-13,52,86,14.38,418.04,NA,NA,2013,103
"LOST_HILLS.A",2013-04-14,50,77,9.43,427.47,NA,NA,2013,104
"LOST_HILLS.A",2013-04-15,46,73,6.79,434.26,NA,NA,2013,105
"LOST_HILLS.A",2013-04-16,42,67,3.73,437.99,NA,NA,2013,106
"LOST_HILLS.A",2013-04-17,41,68,4.05,442.04,NA,NA,2013,107
"LOST_HILLS.A",2013-04-18,40,76,7.31,449.35,NA,NA,2013,108
"LOST_HILLS.A",2013-04-19,47,77,8.8,458.15,"A","A",2013,109
"LOST_HILLS.A",2013-04-20,48,83,11.86,470.01,NA,NA,2013,110
"LOST_HILLS.A",2013-04-21,49,87,14.03,484.04,NA,NA,2013,111
"LOST_HILLS.A",2013-04-22,54,88,16.07,500.11,NA,NA,2013,112
"LOST_HILLS.A",2013-04-23,51,87,14.57,514.68,NA,NA,2013,113
"LOST_HILLS.A",2013-04-24,51,85,13.59,528.27,NA,NA,2013,114
"LOST_HILLS.A",2013-04-25,51,80,11.14,539.41,NA,NA,2013,115
"LOST_HILLS.A",2013-04-26,51,85,13.59,553,NA,NA,2013,116
"LOST_HILLS.A",2013-04-27,53,89,16.2,569.2,NA,NA,2013,117
"LOST_HILLS.A",2013-04-28,57,92,19.5,588.7,NA,NA,2013,118
"LOST_HILLS.A",2013-04-29,57,91,19,607.7,NA,NA,2013,119
"LOST_HILLS.A",2013-04-30,56,86,16,623.7,NA,NA,2013,120
"LOST_HILLS.A",2013-05-01,50,87,14.29,638,NA,NA,2013,121
"LOST_HILLS.A",2013-05-02,53,91,17.2,655.19,NA,NA,2013,122
"LOST_HILLS.A",2013-05-03,53,93,18.19,673.38,NA,NA,2013,123
"LOST_HILLS.A",2013-05-04,53,92,17.69,691.08,NA,NA,2013,124
"LOST_HILLS.A",2013-05-05,48,79,9.95,701.02,NA,NA,2013,125
"LOST_HILLS.A",2013-05-06,53,73,8.27,709.29,NA,NA,2013,126
"LOST_HILLS.A",2013-05-07,55,72,8.5,717.79,NA,NA,2013,127
"LOST_HILLS.A",2013-05-08,55,74,9.5,727.29,NA,NA,2013,128
"LOST_HILLS.A",2013-05-09,54,81,12.58,739.87,NA,NA,2013,129
"LOST_HILLS.A",2013-05-10,58,87,17.5,757.37,NA,NA,2013,130
"LOST_HILLS.A",2013-05-11,63,95,23.92,781.3,NA,NA,2013,131
"LOST_HILLS.A",2013-05-12,63,98,24.92,806.22,NA,NA,2013,132
"LOST_HILLS.A",2013-05-13,60,97,23.13,829.35,NA,NA,2013,133
"LOST_HILLS.A",2013-05-14,68,90,24,853.35,NA,NA,2013,134
"LOST_HILLS.A",2013-05-15,57,91,19,872.35,NA,NA,2013,135
"LOST_HILLS.A",2013-05-16,52,75,8.97,881.32,NA,NA,2013,136
"LOST_HILLS.A",2013-05-17,53,78,10.74,892.06,NA,NA,2013,137
"LOST_HILLS.A",2013-05-18,49,82,11.61,903.67,NA,NA,2013,138
"LOST_HILLS.A",2013-05-19,51,84,13.1,916.77,NA,NA,2013,139
"LOST_HILLS.A",2013-05-20,65,90,22.5,939.27,NA,NA,2013,140
"LOST_HILLS.A",2013-05-21,57,90,18.5,957.77,NA,NA,2013,141
"LOST_HILLS.A",2013-05-22,48,71,6.19,963.96,NA,NA,2013,142
"LOST_HILLS.A",2013-05-23,40,75,6.88,970.84,NA,NA,2013,143
"LOST_HILLS.A",2013-05-24,45,81,10.31,981.14,NA,NA,2013,144
"LOST_HILLS.A",2013-05-25,47,83,11.64,992.78,NA,NA,2013,145
"LOST_HILLS.A",2013-05-26,51,80,11.14,1003.92,NA,NA,2013,146
"LOST_HILLS.A",2013-05-27,53,77,10.25,1014.17,NA,NA,2013,147
"LOST_HILLS.A",2013-05-28,54,81,12.58,1026.75,NA,NA,2013,148
"LOST_HILLS.A",2013-05-29,54,84,14.08,1040.83,NA,NA,2013,149
"LOST_HILLS.A",2013-05-30,51,88,15.06,1055.89,NA,NA,2013,150
"LOST_HILLS.A",2013-05-31,59,93,21,1076.89,"A","A",2013,151
"LOST_HILLS.A",2013-06-01,60,89,19.5,1096.39,NA,NA,2013,152
"LOST_HILLS.A",2013-06-02,62,96,23.79,1120.19,NA,NA,2013,153
"LOST_HILLS.A",2013-06-03,58,88,18,1138.19,NA,NA,2013,154
"LOST_HILLS.A",2013-06-04,59,90,19.5,1157.69,NA,NA,2013,155
"LOST_HILLS.A",2013-06-05,71,92,26.5,1184.19,NA,NA,2013,156
"LOST_HILLS.A",2013-06-06,62,92,22,1206.19,NA,NA,2013,157
"LOST_HILLS.A",2013-06-07,66,98,26.39,1232.58,NA,NA,2013,158
"LOST_HILLS.A",2013-06-08,68,101,28.1,1260.68,NA,NA,2013,159
"LOST_HILLS.A",2013-06-09,62,93,22.5,1283.18,NA,NA,2013,160
"LOST_HILLS.A",2013-06-10,64,84,19,1302.18,NA,NA,2013,161
"LOST_HILLS.A",2013-06-11,58,91,19.5,1321.68,NA,NA,2013,162
"LOST_HILLS.A",2013-06-12,62,93,22.5,1344.18,NA,NA,2013,163
"LOST_HILLS.A",2013-06-13,54,87,15.57,1359.75,NA,NA,2013,164
"LOST_HILLS.A",2013-06-14,53,88,15.7,1375.46,NA,NA,2013,165
"LOST_HILLS.A",2013-06-15,57,92,19.5,1394.96,NA,NA,2013,166
"LOST_HILLS.A",2013-06-16,54,90,17.07,1412.03,NA,NA,2013,167
"LOST_HILLS.A",2013-06-17,56,91,18.5,1430.53,NA,NA,2013,168
"LOST_HILLS.A",2013-06-18,55,83,14,1444.53,NA,NA,2013,169
"LOST_HILLS.A",2013-06-19,51,79,10.65,1455.18,NA,NA,2013,170
"LOST_HILLS.A",2013-06-20,50,85,13.31,1468.49,NA,NA,2013,171
"LOST_HILLS.A",2013-06-21,54,88,16.07,1484.57,NA,NA,2013,172
"LOST_HILLS.A",2013-06-22,55,90,17.5,1502.07,NA,NA,2013,173
"LOST_HILLS.A",2013-06-23,57,86,16.5,1518.57,NA,NA,2013,174
"LOST_HILLS.A",2013-06-24,58,84,16,1534.57,NA,NA,2013,175
"LOST_HILLS.A",2013-06-25,62,90,21,1555.57,NA,NA,2013,176
"LOST_HILLS.A",2013-06-26,66,93,24.5,1580.07,NA,NA,2013,177
"LOST_HILLS.A",2013-06-27,68,98,27.37,1607.44,NA,NA,2013,178
"LOST_HILLS.A",2013-06-28,63,98,24.92,1632.36,"A","A",2013,179
"LOST_HILLS.A",2013-06-29,69,104,29.16,1661.52,NA,NA,2013,180
"LOST_HILLS.A",2013-06-30,69,101,28.58,1690.09,NA,NA,2013,181
"LOST_HILLS.A",2013-07-01,69,99,28.12,1718.21,NA,NA,2013,182
"LOST_HILLS.A",2013-07-02,69,106,29.49,1747.71,NA,NA,2013,183
"LOST_HILLS.A",2013-07-03,70,102,29.26,1776.96,NA,NA,2013,184
"LOST_HILLS.A",2013-07-04,71,104,30.08,1807.05,NA,NA,2013,185
"LOST_HILLS.A",2013-07-05,69,100,28.36,1835.4,NA,NA,2013,186
"LOST_HILLS.A",2013-07-06,60,97,23.13,1858.54,NA,NA,2013,187
"LOST_HILLS.A",2013-07-07,60,101,24.25,1882.79,NA,NA,2013,188
"LOST_HILLS.A",2013-07-08,60,99,23.73,1906.52,NA,NA,2013,189
"LOST_HILLS.A",2013-07-09,62,100,24.97,1931.49,NA,NA,2013,190
"LOST_HILLS.A",2013-07-10,67,94,25.5,1956.99,NA,NA,2013,191
"LOST_HILLS.A",2013-07-11,67,96,26.28,1983.27,NA,NA,2013,192
"LOST_HILLS.A",2013-07-12,60,93,21.5,2004.77,NA,NA,2013,193
"LOST_HILLS.A",2013-07-13,61,99,24.22,2028.99,NA,NA,2013,194
"LOST_HILLS.A",2013-07-14,63,99,25.2,2054.18,NA,NA,2013,195
"LOST_HILLS.A",2013-07-15,62,94,23,2077.18,NA,NA,2013,196
"LOST_HILLS.A",2013-07-16,57,91,19,2096.18,NA,NA,2013,197
"LOST_HILLS.A",2013-07-17,58,91,19.5,2115.68,NA,NA,2013,198
"LOST_HILLS.A",2013-07-18,60,95,22.43,2138.11,NA,NA,2013,199
"LOST_HILLS.A",2013-07-19,61,97,23.63,2161.74,NA,NA,2013,200
"LOST_HILLS.A",2013-07-20,64,102,26.41,2188.15,NA,NA,2013,201
"LOST_HILLS.A",2013-07-21,68,98,27.37,2215.52,NA,NA,2013,202
"LOST_HILLS.A",2013-07-22,70,97,28.07,2243.59,NA,NA,2013,203
"LOST_HILLS.A",2013-07-23,67,97,26.59,2270.18,NA,NA,2013,204
"LOST_HILLS.A",2013-07-24,66,99,26.66,2296.84,NA,NA,2013,205
"LOST_HILLS.A",2013-07-25,68,101,28.1,2324.94,NA,NA,2013,206
"LOST_HILLS.A",2013-07-26,68,100,27.88,2352.82,NA,NA,2013,207
"LOST_HILLS.A",2013-07-27,71,98,28.84,2381.66,NA,NA,2013,208
"LOST_HILLS.A",2013-07-28,66,97,26.1,2407.76,NA,NA,2013,209
"LOST_HILLS.A",2013-07-29,63,95,23.92,2431.68,NA,NA,2013,210
"LOST_HILLS.A",2013-07-30,63,95,23.92,2455.61,NA,NA,2013,211
"LOST_HILLS.A",2013-07-31,61,97,23.63,2479.23,NA,NA,2013,212
"LOST_HILLS.A",2013-08-01,59,93,21,2500.23,NA,NA,2013,213
"LOST_HILLS.A",2013-08-02,56,93,19.5,2519.73,NA,NA,2013,214
"LOST_HILLS.A",2013-08-03,57,95,20.93,2540.67,NA,NA,2013,215
"LOST_HILLS.A",2013-08-04,59,96,22.3,2562.97,NA,NA,2013,216
"LOST_HILLS.A",2013-08-05,59,94,21.5,2584.47,NA,NA,2013,217
"LOST_HILLS.A",2013-08-06,59,94,21.5,2605.97,NA,NA,2013,218
"LOST_HILLS.A",2013-08-07,56,89,17.5,2623.47,NA,NA,2013,219
"LOST_HILLS.A",2013-08-08,58,89,18.5,2641.97,NA,NA,2013,220
"LOST_HILLS.A",2013-08-09,65,100,26.43,2668.39,"A","A",2013,221
"LOST_HILLS.A",2013-08-10,60,92,21,2689.39,NA,NA,2013,222
"LOST_HILLS.A",2013-08-11,60,92,21,2710.39,NA,NA,2013,223
"LOST_HILLS.A",2013-08-12,60,94,22,2732.39,NA,NA,2013,224
"LOST_HILLS.A",2013-08-13,60,96,22.8,2755.19,NA,NA,2013,225
"LOST_HILLS.A",2013-08-14,63,97,24.62,2779.81,NA,NA,2013,226
"LOST_HILLS.A",2013-08-15,60,97,23.13,2802.94,NA,NA,2013,227
"LOST_HILLS.A",2013-08-16,64,98,25.41,2828.36,NA,NA,2013,228
"LOST_HILLS.A",2013-08-17,65,97,25.61,2853.96,NA,NA,2013,229
"LOST_HILLS.A",2013-08-18,66,96,25.78,2879.74,NA,NA,2013,230
"LOST_HILLS.A",2013-08-19,67,100,27.39,2907.13,NA,NA,2013,231
"LOST_HILLS.A",2013-08-20,67,101,27.62,2934.76,NA,NA,2013,232
"LOST_HILLS.A",2013-08-21,62,98,24.43,2959.18,NA,NA,2013,233
"LOST_HILLS.A",2013-08-22,59,97,22.64,2981.82,NA,NA,2013,234
"LOST_HILLS.A",2013-08-23,59,94,21.5,3003.32,NA,NA,2013,235
"LOST_HILLS.A",2013-08-24,61,96,23.3,3026.62,NA,NA,2013,236
"LOST_HILLS.A",2013-08-25,62,92,22,3048.62,NA,NA,2013,237
"LOST_HILLS.A",2013-08-26,60,93,21.5,3070.12,NA,NA,2013,238
"LOST_HILLS.A",2013-08-27,64,96,24.79,3094.91,NA,NA,2013,239
"LOST_HILLS.A",2013-08-28,65,97,25.61,3120.51,NA,NA,2013,240
"LOST_HILLS.A",2013-08-29,62,95,23.43,3143.94,NA,NA,2013,241
"LOST_HILLS.A",2013-08-30,64,96,24.79,3168.72,NA,NA,2013,242
"LOST_HILLS.A",2013-08-31,69,99,28.12,3196.84,NA,NA,2013,243
"LOST_HILLS.A",2013-09-01,73,96,29.25,3226.09,NA,NA,2013,244
"LOST_HILLS.A",2013-09-02,70,93,26.5,3252.59,NA,NA,2013,245
"LOST_HILLS.A",2013-09-03,70,91,25.5,3278.09,NA,NA,2013,246
"LOST_HILLS.A",2013-09-04,63,90,21.5,3299.59,NA,NA,2013,247
"LOST_HILLS.A",2013-09-05,62,91,21.5,3321.09,NA,NA,2013,248
"LOST_HILLS.A",2013-09-06,58,91,19.5,3340.59,NA,NA,2013,249
"LOST_HILLS.A",2013-09-07,63,100,25.46,3366.05,NA,NA,2013,250
"LOST_HILLS.A",2013-09-08,63,100,25.46,3391.5,NA,NA,2013,251
"LOST_HILLS.A",2013-09-09,65,98,25.9,3417.41,NA,NA,2013,252
"LOST_HILLS.A",2013-09-10,62,95,23.43,3440.83,NA,NA,2013,253
"LOST_HILLS.A",2013-09-11,59,89,19,3459.83,NA,NA,2013,254
"LOST_HILLS.A",2013-09-12,59,88,18.5,3478.33,NA,NA,2013,255
"LOST_HILLS.A",2013-09-13,62,93,22.5,3500.83,NA,NA,2013,256
"LOST_HILLS.A",2013-09-14,65,95,24.92,3525.75,NA,NA,2013,257
"LOST_HILLS.A",2013-09-15,61,92,21.5,3547.25,NA,NA,2013,258
"LOST_HILLS.A",2013-09-16,58,89,18.5,3565.75,NA,NA,2013,259
"LOST_HILLS.A",2013-09-17,59,86,17.5,3583.25,NA,NA,2013,260
"LOST_HILLS.A",2013-09-18,53,83,13.22,3596.47,NA,NA,2013,261
"LOST_HILLS.A",2013-09-19,56,88,17,3613.47,NA,NA,2013,262
"LOST_HILLS.A",2013-09-20,58,91,19.5,3632.97,NA,NA,2013,263
"LOST_HILLS.A",2013-09-21,53,80,11.73,3644.71,NA,NA,2013,264
"LOST_HILLS.A",2013-09-22,49,74,7.78,3652.49,NA,NA,2013,265
"LOST_HILLS.A",2013-09-23,51,81,11.63,3664.12,NA,NA,2013,266
"LOST_HILLS.A",2013-09-24,53,87,15.21,3679.32,NA,NA,2013,267
"LOST_HILLS.A",2013-09-25,52,74,8.48,3687.8,NA,NA,2013,268
"LOST_HILLS.A",2013-09-26,46,73,6.79,3694.59,NA,NA,2013,269
"LOST_HILLS.A",2013-09-27,45,78,8.92,3703.5,NA,NA,2013,270
"LOST_HILLS.A",2013-09-28,46,85,12.38,3715.88,NA,NA,2013,271
"LOST_HILLS.A",2013-09-29,48,88,14.27,3730.15,NA,NA,2013,272
"LOST_HILLS.A",2013-09-30,56,82,14,3744.15,NA,NA,2013,273
"LOST_HILLS.A",2013-10-01,56,82,14,3758.15,NA,NA,2013,274
"LOST_HILLS.A",2013-10-02,52,81,11.91,3770.06,NA,NA,2013,275
"LOST_HILLS.A",2013-10-03,48,74,7.59,3777.65,NA,NA,2013,276
"LOST_HILLS.A",2013-10-04,46,80,10.02,3787.67,NA,NA,2013,277
"LOST_HILLS.A",2013-10-05,48,83,11.86,3799.53,NA,NA,2013,278
"LOST_HILLS.A",2013-10-06,49,83,12.09,3811.62,NA,NA,2013,279
"LOST_HILLS.A",2013-10-07,50,86,13.8,3825.42,NA,NA,2013,280
"LOST_HILLS.A",2013-10-08,49,82,11.61,3837.03,NA,NA,2013,281
"LOST_HILLS.A",2013-10-09,51,65,3.94,3840.97,NA,NA,2013,282
"LOST_HILLS.A",2013-10-10,43,74,6.81,3847.78,NA,NA,2013,283
"LOST_HILLS.A",2013-10-11,44,75,7.39,3855.17,NA,NA,2013,284
"LOST_HILLS.A",2013-10-12,49,79,10.16,3865.33,NA,NA,2013,285
"LOST_HILLS.A",2013-10-13,48,73,7.12,3872.45,NA,NA,2013,286
"LOST_HILLS.A",2013-10-14,47,79,9.74,3882.2,NA,NA,2013,287
"LOST_HILLS.A",2013-10-15,49,80,10.64,3892.84,NA,NA,2013,288
"LOST_HILLS.A",2013-10-16,49,83,12.09,3904.93,NA,NA,2013,289
"LOST_HILLS.A",2013-10-17,47,81,10.69,3915.62,NA,NA,2013,290
"LOST_HILLS.A",2013-10-18,49,84,12.57,3928.19,NA,NA,2013,291
"LOST_HILLS.A",2013-10-19,47,85,12.59,3940.79,NA,NA,2013,292
"LOST_HILLS.A",2013-10-20,47,84,12.12,3952.9,NA,NA,2013,293
"LOST_HILLS.A",2013-10-21,46,83,11.43,3964.34,NA,NA,2013,294
"LOST_HILLS.A",2013-10-22,49,83,12.09,3976.42,NA,NA,2013,295
"LOST_HILLS.A",2013-10-23,51,76,9.19,3985.62,NA,NA,2013,296
"LOST_HILLS.A",2013-10-24,49,84,12.57,3998.19,NA,NA,2013,297
"LOST_HILLS.A",2013-10-25,48,78,9.47,4007.66,NA,NA,2013,298
"LOST_HILLS.A",2013-10-26,49,78,9.68,4017.34,NA,NA,2013,299
"LOST_HILLS.A",2013-10-27,50,81,11.37,4028.71,NA,NA,2013,300
"LOST_HILLS.A",2013-10-28,54,62,3.15,4031.86,NA,NA,2013,301
"LOST_HILLS.A",2013-10-29,46,67,4.13,4035.99,NA,NA,2013,302
"LOST_HILLS.A",2013-10-30,45,68,4.44,4040.43,NA,NA,2013,303
"LOST_HILLS.A",2013-10-31,43,70,5.07,4045.5,NA,NA,2013,304
"LOST_HILLS.A",2013-11-01,40,76,7.31,4052.81,NA,NA,2013,305
"LOST_HILLS.A",2013-11-02,42,78,8.45,4061.27,NA,NA,2013,306
"LOST_HILLS.A",2013-11-03,45,65,3.18,4064.45,NA,NA,2013,307
"LOST_HILLS.A",2013-11-04,41,63,2.13,4066.58,NA,NA,2013,308
"LOST_HILLS.A",2013-11-05,34,68,3.56,4070.14,NA,NA,2013,309
"LOST_HILLS.A",2013-11-06,36,72,5.24,4075.38,NA,NA,2013,310
"LOST_HILLS.A",2013-11-07,40,76,7.31,4082.69,NA,NA,2013,311
"LOST_HILLS.A",2013-11-08,39,75,6.77,4089.46,NA,NA,2013,312
"LOST_HILLS.A",2013-11-09,38,79,8.37,4097.83,NA,NA,2013,313
"LOST_HILLS.A",2013-11-10,42,77,8.01,4105.83,NA,NA,2013,314
"LOST_HILLS.A",2013-11-11,39,75,6.77,4112.6,NA,NA,2013,315
"LOST_HILLS.A",2013-11-12,48,72,6.66,4119.25,NA,NA,2013,316
"LOST_HILLS.A",2013-11-13,42,75,7.12,4126.37,NA,NA,2013,317
"LOST_HILLS.A",2013-11-14,42,74,6.68,4133.06,NA,NA,2013,318
"LOST_HILLS.A",2013-11-15,44,67,3.91,4136.97,NA,NA,2013,319
"LOST_HILLS.A",2013-11-16,37,70,4.52,4141.5,NA,NA,2013,320
"LOST_HILLS.A",2013-11-17,38,68,3.82,4145.31,NA,NA,2013,321
"LOST_HILLS.A",2013-11-18,40,68,3.97,4149.28,NA,NA,2013,322
"LOST_HILLS.A",2013-11-19,41,66,3.26,4152.54,NA,NA,2013,323
"LOST_HILLS.A",2013-11-20,51,68,5.34,4157.88,NA,NA,2013,324
"LOST_HILLS.A",2013-11-21,49,58,0.76,4158.65,NA,NA,2013,325
"LOST_HILLS.A",2013-11-22,45,57,0.35,4159,NA,NA,2013,326
"LOST_HILLS.A",2013-11-23,41,63,2.13,4161.13,NA,NA,2013,327
"LOST_HILLS.A",2013-11-24,38,67,3.43,4164.56,NA,NA,2013,328
"LOST_HILLS.A",2013-11-25,40,64,2.44,4167,NA,NA,2013,329
"LOST_HILLS.A",2013-11-26,40,64,2.44,4169.44,NA,NA,2013,330
"LOST_HILLS.A",2013-11-27,41,74,6.56,4176.01,NA,NA,2013,331
"LOST_HILLS.A",2013-11-28,44,65,3.1,4179.1,NA,NA,2013,332
"LOST_HILLS.A",2013-11-29,45,70,5.31,4184.41,NA,NA,2013,333
"LOST_HILLS.A",2013-11-30,40,69,4.37,4188.78,NA,NA,2013,334
"LOST_HILLS.A",2013-12-01,39,68,3.89,4192.67,NA,NA,2013,335
"LOST_HILLS.A",2013-12-02,36,70,4.45,4197.12,NA,NA,2013,336
"LOST_HILLS.A",2013-12-03,36,66,2.95,4200.06,NA,NA,2013,337
"LOST_HILLS.A",2013-12-04,29,52,0,4200.06,NA,NA,2013,338
"LOST_HILLS.A",2013-12-05,26,48,0,4200.06,NA,NA,2013,339
"LOST_HILLS.A",2013-12-06,22,53,0,4200.06,NA,NA,2013,340
"LOST_HILLS.A",2013-12-07,31,51,0,4200.06,NA,NA,2013,341
"LOST_HILLS.A",2013-12-08,26,46,0,4200.06,NA,NA,2013,342
"LOST_HILLS.A",2013-12-09,24,49,0,4200.06,NA,NA,2013,343
"LOST_HILLS.A",2013-12-10,21,51,0,4200.06,NA,NA,2013,344
"LOST_HILLS.A",2013-12-11,26,56,0.08,4200.14,NA,NA,2013,345
"LOST_HILLS.A",2013-12-12,28,61,1.11,4201.25,NA,NA,2013,346
"LOST_HILLS.A",2013-12-13,28,57,0.22,4201.47,NA,NA,2013,347
"LOST_HILLS.A",2013-12-14,27,63,1.64,4203.11,NA,NA,2013,348
"LOST_HILLS.A",2013-12-15,27,61,1.09,4204.2,NA,NA,2013,349
"LOST_HILLS.A",2013-12-16,31,63,1.74,4205.95,NA,NA,2013,350
"LOST_HILLS.A",2013-12-17,33,65,2.46,4208.4,NA,NA,2013,351
"LOST_HILLS.A",2013-12-18,43,66,3.41,4211.82,NA,NA,2013,352
"LOST_HILLS.A",2013-12-19,40,56,0.11,4211.92,NA,NA,2013,353
"LOST_HILLS.A",2013-12-20,33,55,0,4211.92,NA,NA,2013,354
"LOST_HILLS.A",2013-12-21,28,60,0.85,4212.77,NA,NA,2013,355
"LOST_HILLS.A",2013-12-22,29,63,1.69,4214.46,NA,NA,2013,356
"LOST_HILLS.A",2013-12-23,30,67,3.01,4217.47,NA,NA,2013,357
"LOST_HILLS.A",2013-12-24,34,64,2.16,4219.63,NA,NA,2013,358
"LOST_HILLS.A",2013-12-25,31,67,3.05,4222.68,NA,NA,2013,359
"LOST_HILLS.A",2013-12-26,32,67,3.1,4225.78,NA,NA,2013,360
"LOST_HILLS.A",2013-12-27,29,65,2.31,4228.09,NA,NA,2013,361
"LOST_HILLS.A",2013-12-28,32,61,1.18,4229.27,NA,NA,2013,362
"LOST_HILLS.A",2013-12-29,28,64,1.96,4231.23,NA,NA,2013,363
"LOST_HILLS.A",2013-12-30,29,70,4.01,4235.24,NA,NA,2013,364
"LOST_HILLS.A",2013-12-31,32,65,2.42,4237.66,NA,NA,2013,365
"LOST_HILLS.A",2014-01-01,31,64,2.05,2.05,NA,NA,2014,1
"LOST_HILLS.A",2014-01-02,31,66,2.71,4.76,NA,NA,2014,2
"LOST_HILLS.A",2014-01-03,33,67,3.15,7.91,NA,NA,2014,3
"LOST_HILLS.A",2014-01-04,34,66,2.84,10.75,NA,NA,2014,4
"LOST_HILLS.A",2014-01-05,31,65,2.38,13.13,NA,NA,2014,5
"LOST_HILLS.A",2014-01-06,31,70,4.12,17.25,NA,NA,2014,6
"LOST_HILLS.A",2014-01-07,33,61,1.21,18.46,NA,NA,2014,7
"LOST_HILLS.A",2014-01-08,29,58,0.41,18.87,"2","2",2014,8
"LOST_HILLS.A",2014-01-09,41,61,1.44,20.32,NA,NA,2014,9
"LOST_HILLS.A",2014-01-10,33,63,1.8,22.12,NA,NA,2014,10
"LOST_HILLS.A",2014-01-11,33,66,2.8,24.92,NA,NA,2014,11
"LOST_HILLS.A",2014-01-12,36,58,0.48,25.39,NA,NA,2014,12
"LOST_HILLS.A",2014-01-13,29,63,1.69,27.08,NA,NA,2014,13
"LOST_HILLS.A",2014-01-14,30,64,2.02,29.11,NA,NA,2014,14
"LOST_HILLS.A",2014-01-15,31,70,4.12,33.23,NA,NA,2014,15
"LOST_HILLS.A",2014-01-16,31,71,4.49,37.72,NA,NA,2014,16
"LOST_HILLS.A",2014-01-17,30,73,5.18,42.91,NA,NA,2014,17
"LOST_HILLS.A",2014-01-18,36,71,4.84,47.75,NA,NA,2014,18
"LOST_HILLS.A",2014-01-19,32,69,3.81,51.56,NA,NA,2014,19
"LOST_HILLS.A",2014-01-20,35,69,4,55.56,NA,NA,2014,20
"LOST_HILLS.A",2014-01-21,37,64,2.29,57.85,NA,NA,2014,21
"LOST_HILLS.A",2014-01-22,35,69,4,61.84,NA,NA,2014,22
"LOST_HILLS.A",2014-01-23,32,79,7.73,69.57,NA,NA,2014,23
"LOST_HILLS.A",2014-01-24,58,77,12.5,82.07,NA,NA,2014,24
"LOST_HILLS.A",2014-01-25,46,73,6.79,88.86,NA,NA,2014,25
"LOST_HILLS.A",2014-01-26,44,71,5.62,94.48,NA,NA,2014,26
"LOST_HILLS.A",2014-01-27,38,71,5,99.49,NA,NA,2014,27
"LOST_HILLS.A",2014-01-28,39,69,4.29,103.77,NA,NA,2014,28
"LOST_HILLS.A",2014-01-29,42,72,5.82,109.59,NA,NA,2014,29
"LOST_HILLS.A",2014-01-30,46,66,3.7,113.29,NA,NA,2014,30
"LOST_HILLS.A",2014-01-31,37,60,1.01,114.3,NA,NA,2014,31
"LOST_HILLS.A",2014-02-01,30,60,0.88,115.18,NA,NA,2014,32
"LOST_HILLS.A",2014-02-02,29,60,0.87,116.05,NA,NA,2014,33
"LOST_HILLS.A",2014-02-03,33,53,0,116.05,"2","2",2014,34
"LOST_HILLS.A",2014-02-04,32,57,0.24,116.29,NA,NA,2014,35
"LOST_HILLS.A",2014-02-05,34,59,0.69,116.98,NA,NA,2014,36
"LOST_HILLS.A",2014-02-06,41,55,0,116.98,NA,NA,2014,37
"LOST_HILLS.A",2014-02-07,40,61,1.4,118.39,NA,NA,2014,38
"LOST_HILLS.A",2014-02-08,49,69,5.44,123.83,NA,NA,2014,39
"LOST_HILLS.A",2014-02-09,48,68,4.83,128.66,NA,NA,2014,40
